============================================================
Training Configuration
============================================================
Dataset: cifar10
Head: kan
Hidden dim: 2048
Epochs: 200
Batch size: 128
Learning rate: 0.01
Weight decay: 0.0005
KAN reg weight: 0.001
Seed: 42
Device: cuda
Log file: .\logs\train_cifar10_kan_h2048_e200_20260207_151008.txt
============================================================

Dataset: CIFAR10 | Device: cuda | Model: KAN | Params: 21,864,512

Ep 1/200 | Loss: 1.7595 | Test Loss: 1.4746 | Train: 36.2% | Test: 46.5% | Avg10: 46.5% | Best: 46.5%
Ep 2/200 | Loss: 1.4093 | Test Loss: 1.2498 | Train: 49.2% | Test: 54.8% | Avg10: 50.7% | Best: 54.8%
Ep 3/200 | Loss: 1.2471 | Test Loss: 1.1711 | Train: 55.8% | Test: 58.0% | Avg10: 53.1% | Best: 58.0%
Ep 4/200 | Loss: 1.1188 | Test Loss: 1.0693 | Train: 60.6% | Test: 61.9% | Avg10: 55.3% | Best: 61.9%
Ep 5/200 | Loss: 1.0118 | Test Loss: 0.9373 | Train: 64.7% | Test: 67.2% | Avg10: 57.7% | Best: 67.2%
Ep 6/200 | Loss: 0.9327 | Test Loss: 0.8665 | Train: 67.5% | Test: 68.8% | Avg10: 59.5% | Best: 68.8%
Ep 7/200 | Loss: 0.8629 | Test Loss: 0.8537 | Train: 70.3% | Test: 69.5% | Avg10: 60.9% | Best: 69.5%
Ep 8/200 | Loss: 0.8018 | Test Loss: 0.7946 | Train: 72.4% | Test: 72.0% | Avg10: 62.3% | Best: 72.0%
Ep 9/200 | Loss: 0.7502 | Test Loss: 0.7138 | Train: 74.3% | Test: 75.0% | Avg10: 63.7% | Best: 75.0%
Ep 10/200 | Loss: 0.7014 | Test Loss: 0.7211 | Train: 76.0% | Test: 75.3% | Avg10: 64.9% | Best: 75.3%
Ep 11/200 | Loss: 0.6643 | Test Loss: 0.6776 | Train: 77.4% | Test: 76.2% | Avg10: 67.9% | Best: 76.2%
Ep 12/200 | Loss: 0.6250 | Test Loss: 0.6569 | Train: 78.7% | Test: 76.9% | Avg10: 70.1% | Best: 76.9%
Ep 13/200 | Loss: 0.5873 | Test Loss: 0.6391 | Train: 80.1% | Test: 78.0% | Avg10: 72.1% | Best: 78.0%
Ep 14/200 | Loss: 0.5615 | Test Loss: 0.5921 | Train: 81.0% | Test: 79.5% | Avg10: 73.8% | Best: 79.5%
Ep 15/200 | Loss: 0.5295 | Test Loss: 0.6089 | Train: 82.3% | Test: 79.0% | Avg10: 75.0% | Best: 79.5%
Ep 16/200 | Loss: 0.5065 | Test Loss: 0.6143 | Train: 83.1% | Test: 79.0% | Avg10: 76.0% | Best: 79.5%
Ep 17/200 | Loss: 0.4859 | Test Loss: 0.5518 | Train: 83.7% | Test: 81.1% | Avg10: 77.2% | Best: 81.1%
Ep 18/200 | Loss: 0.4627 | Test Loss: 0.5929 | Train: 84.6% | Test: 80.4% | Avg10: 78.0% | Best: 81.1%
Ep 19/200 | Loss: 0.4443 | Test Loss: 0.5354 | Train: 85.2% | Test: 81.5% | Avg10: 78.7% | Best: 81.5%
Ep 20/200 | Loss: 0.4276 | Test Loss: 0.5116 | Train: 85.9% | Test: 82.5% | Avg10: 79.4% | Best: 82.5%
Ep 21/200 | Loss: 0.4112 | Test Loss: 0.5277 | Train: 86.3% | Test: 81.8% | Avg10: 80.0% | Best: 82.5%
Ep 22/200 | Loss: 0.3894 | Test Loss: 0.4907 | Train: 87.2% | Test: 83.6% | Avg10: 80.6% | Best: 83.6%
