============================================================
Training Configuration
============================================================
Dataset: waterbirds
Head: kan
Hidden dim: 2048
Epochs: 200
Batch size: 128
Learning rate: 0.01
Weight decay: 0.0005
KAN reg weight: 0.01
Seed: 42
Device: cuda
Log file: .\logs\waterbirds_kan_kanRegWeight0.01_lr0.01_seed42_e200_hiddenDim2048_20260309_000243.txt
WandB: enabled
============================================================

data_dir  ./data\waterbirds
Dataset: WATERBIRDS | Device: cuda | Model: KAN | Params: 11,187,776

Backbone frozen: False (requires_grad=True, BN in train mode)
Trainable parameters: 11187776 / 11187776
Group tracking enabled: 4 groups

Ep 1/200 | Train Loss: 0.5240 | Val Loss: 0.7776 | Test Loss: 0.7905 | Train: 78.9% | Val: 54.5% | Test: 53.7% | Val-Avg10: 54.5% | Val-Best: 54.5% | Val-WG: 20.3% | Val-WG-Avg10: 20.3% | Val-WG-Best: 20.3% | Test-WG: 20.5%
Ep 2/200 | Train Loss: 0.3991 | Val Loss: 0.9292 | Test Loss: 0.9859 | Train: 86.9% | Val: 77.5% | Test: 77.3% | Val-Avg10: 66.0% | Val-Best: 77.5% | Val-WG: 0.0% | Val-WG-Avg10: 10.2% | Val-WG-Best: 20.3% | Test-WG: 0.0%
Ep 3/200 | Train Loss: 0.3797 | Val Loss: 0.8584 | Test Loss: 0.9134 | Train: 88.0% | Val: 61.6% | Test: 60.6% | Val-Avg10: 64.5% | Val-Best: 77.5% | Val-WG: 10.5% | Val-WG-Avg10: 10.3% | Val-WG-Best: 20.3% | Test-WG: 7.8%
Ep 4/200 | Train Loss: 0.3666 | Val Loss: 1.0219 | Test Loss: 1.1063 | Train: 88.2% | Val: 68.9% | Test: 68.2% | Val-Avg10: 65.6% | Val-Best: 77.5% | Val-WG: 3.8% | Val-WG-Avg10: 8.6% | Val-WG-Best: 20.3% | Test-WG: 3.6%
Ep 5/200 | Train Loss: 0.3621 | Val Loss: 1.0315 | Test Loss: 1.0410 | Train: 88.7% | Val: 48.3% | Test: 47.8% | Val-Avg10: 62.2% | Val-Best: 77.5% | Val-WG: 9.4% | Val-WG-Avg10: 8.8% | Val-WG-Best: 20.3% | Test-WG: 8.6%
Ep 6/200 | Train Loss: 0.3584 | Val Loss: 0.7474 | Test Loss: 0.7761 | Train: 88.6% | Val: 65.7% | Test: 65.1% | Val-Avg10: 62.7% | Val-Best: 77.5% | Val-WG: 5.3% | Val-WG-Avg10: 8.2% | Val-WG-Best: 20.3% | Test-WG: 5.0%
Ep 7/200 | Train Loss: 0.3456 | Val Loss: 0.8637 | Test Loss: 0.9090 | Train: 89.6% | Val: 62.6% | Test: 60.7% | Val-Avg10: 62.7% | Val-Best: 77.5% | Val-WG: 9.0% | Val-WG-Avg10: 8.3% | Val-WG-Best: 20.3% | Test-WG: 5.5%
Ep 8/200 | Train Loss: 0.3385 | Val Loss: 0.9275 | Test Loss: 0.9699 | Train: 89.8% | Val: 61.7% | Test: 60.8% | Val-Avg10: 62.6% | Val-Best: 77.5% | Val-WG: 6.8% | Val-WG-Avg10: 8.1% | Val-WG-Best: 20.3% | Test-WG: 4.8%
Ep 9/200 | Train Loss: 0.3263 | Val Loss: 0.7153 | Test Loss: 0.7490 | Train: 90.0% | Val: 66.0% | Test: 65.2% | Val-Avg10: 63.0% | Val-Best: 77.5% | Val-WG: 5.3% | Val-WG-Avg10: 7.8% | Val-WG-Best: 20.3% | Test-WG: 3.7%
Ep 10/200 | Train Loss: 0.3311 | Val Loss: 0.8872 | Test Loss: 0.9132 | Train: 89.7% | Val: 67.2% | Test: 66.9% | Val-Avg10: 63.4% | Val-Best: 77.5% | Val-WG: 1.5% | Val-WG-Avg10: 7.2% | Val-WG-Best: 20.3% | Test-WG: 3.0%
Ep 11/200 | Train Loss: 0.3254 | Val Loss: 0.8633 | Test Loss: 0.9224 | Train: 90.0% | Val: 65.5% | Test: 65.0% | Val-Avg10: 64.5% | Val-Best: 77.5% | Val-WG: 3.0% | Val-WG-Avg10: 5.5% | Val-WG-Best: 20.3% | Test-WG: 4.2%
