============================================================
Training Configuration
============================================================
Dataset: cmnist
Head: mlp
Hidden dim: 2048
Epochs: 200
Batch size: 128
Learning rate: 0.01
Weight decay: 0.0005
KAN reg weight: 0.0
Seed: 42
Device: cuda
Log file: .\logs\cmnist_mlp_kanRegWeight0.0_lr0.01_seed42_e200_hiddenDim2048_20260304_235558.txt
WandB: enabled
============================================================

data_dir  ./data\cmnist
Dataset: CMNIST | Device: cuda | Model: MLP | Params: 12,227,650

Backbone frozen: False (requires_grad=True, BN in train mode)
Trainable parameters: 12227650 / 12227650
Group tracking enabled: 4 groups

Ep 1/200 | Train Loss: 0.0638 | Val Loss: 3.6668 | Test Loss: 3.6055 | Train: 98.8% | Val: 49.3% | Test: 49.7% | Val-Avg10: 49.3% | Val-Best: 49.3% | Val-WG: 0.0% | Val-WG-Avg10: 0.0% | Val-WG-Best: 0.0% | Test-WG: 0.0%
Ep 2/200 | Train Loss: 0.0525 | Val Loss: 0.7387 | Test Loss: 0.7050 | Train: 99.1% | Val: 77.4% | Test: 78.2% | Val-Avg10: 63.3% | Val-Best: 77.4% | Val-WG: 0.0% | Val-WG-Avg10: 0.0% | Val-WG-Best: 0.0% | Test-WG: 0.0%
Ep 3/200 | Train Loss: 0.0474 | Val Loss: 0.0438 | Test Loss: 0.0372 | Train: 99.1% | Val: 99.1% | Test: 99.2% | Val-Avg10: 75.2% | Val-Best: 99.1% | Val-WG: 0.0% | Val-WG-Avg10: 0.0% | Val-WG-Best: 0.0% | Test-WG: 0.0%
Ep 4/200 | Train Loss: 0.0431 | Val Loss: 0.0559 | Test Loss: 0.0515 | Train: 99.0% | Val: 98.8% | Test: 98.9% | Val-Avg10: 81.1% | Val-Best: 99.1% | Val-WG: 0.0% | Val-WG-Avg10: 0.0% | Val-WG-Best: 0.0% | Test-WG: 0.0%
Ep 5/200 | Train Loss: 0.0364 | Val Loss: 0.2677 | Test Loss: 0.2645 | Train: 99.1% | Val: 86.5% | Test: 86.4% | Val-Avg10: 82.2% | Val-Best: 99.1% | Val-WG: 17.9% | Val-WG-Avg10: 3.6% | Val-WG-Best: 17.9% | Test-WG: 18.0%
Ep 6/200 | Train Loss: 0.0324 | Val Loss: 0.0726 | Test Loss: 0.0689 | Train: 99.1% | Val: 97.6% | Test: 97.9% | Val-Avg10: 84.8% | Val-Best: 99.1% | Val-WG: 0.0% | Val-WG-Avg10: 3.0% | Val-WG-Best: 17.9% | Test-WG: 4.0%
Ep 7/200 | Train Loss: 0.0287 | Val Loss: 0.0398 | Test Loss: 0.0349 | Train: 99.2% | Val: 99.0% | Test: 99.2% | Val-Avg10: 86.8% | Val-Best: 99.1% | Val-WG: 0.0% | Val-WG-Avg10: 2.6% | Val-WG-Best: 17.9% | Test-WG: 3.8%
Ep 8/200 | Train Loss: 0.0250 | Val Loss: 0.0519 | Test Loss: 0.0416 | Train: 99.3% | Val: 98.5% | Test: 98.7% | Val-Avg10: 88.3% | Val-Best: 99.1% | Val-WG: 3.6% | Val-WG-Avg10: 2.7% | Val-WG-Best: 17.9% | Test-WG: 6.0%
Ep 9/200 | Train Loss: 0.0230 | Val Loss: 0.1865 | Test Loss: 0.1759 | Train: 99.3% | Val: 93.8% | Test: 94.2% | Val-Avg10: 88.9% | Val-Best: 99.1% | Val-WG: 0.0% | Val-WG-Avg10: 2.4% | Val-WG-Best: 17.9% | Test-WG: 0.0%
Ep 10/200 | Train Loss: 0.0219 | Val Loss: 0.0240 | Test Loss: 0.0194 | Train: 99.3% | Val: 99.3% | Test: 99.5% | Val-Avg10: 89.9% | Val-Best: 99.3% | Val-WG: 45.7% | Val-WG-Avg10: 6.7% | Val-WG-Best: 45.7% | Test-WG: 38.5%
Ep 11/200 | Train Loss: 0.0181 | Val Loss: 0.0595 | Test Loss: 0.0559 | Train: 99.5% | Val: 98.5% | Test: 98.7% | Val-Avg10: 94.8% | Val-Best: 99.3% | Val-WG: 25.7% | Val-WG-Avg10: 9.3% | Val-WG-Best: 45.7% | Test-WG: 28.8%
Ep 12/200 | Train Loss: 0.0164 | Val Loss: 0.0488 | Test Loss: 0.0401 | Train: 99.5% | Val: 98.6% | Test: 98.8% | Val-Avg10: 97.0% | Val-Best: 99.3% | Val-WG: 35.7% | Val-WG-Avg10: 12.9% | Val-WG-Best: 45.7% | Test-WG: 34.6%
Ep 13/200 | Train Loss: 0.0148 | Val Loss: 0.0383 | Test Loss: 0.0297 | Train: 99.5% | Val: 98.9% | Test: 99.2% | Val-Avg10: 96.9% | Val-Best: 99.3% | Val-WG: 46.4% | Val-WG-Avg10: 17.5% | Val-WG-Best: 46.4% | Test-WG: 61.5%
Ep 14/200 | Train Loss: 0.0141 | Val Loss: 0.0440 | Test Loss: 0.0386 | Train: 99.6% | Val: 98.4% | Test: 98.7% | Val-Avg10: 96.9% | Val-Best: 99.3% | Val-WG: 57.1% | Val-WG-Avg10: 23.2% | Val-WG-Best: 57.1% | Test-WG: 78.0%
Ep 15/200 | Train Loss: 0.0135 | Val Loss: 0.0443 | Test Loss: 0.0388 | Train: 99.5% | Val: 99.0% | Test: 99.1% | Val-Avg10: 98.2% | Val-Best: 99.3% | Val-WG: 10.7% | Val-WG-Avg10: 22.5% | Val-WG-Best: 57.1% | Test-WG: 6.0%
Ep 16/200 | Train Loss: 0.0131 | Val Loss: 0.0288 | Test Loss: 0.0252 | Train: 99.6% | Val: 99.1% | Test: 99.2% | Val-Avg10: 98.3% | Val-Best: 99.3% | Val-WG: 25.0% | Val-WG-Avg10: 25.0% | Val-WG-Best: 57.1% | Test-WG: 22.0%
Ep 17/200 | Train Loss: 0.0117 | Val Loss: 0.0176 | Test Loss: 0.0126 | Train: 99.6% | Val: 99.5% | Test: 99.6% | Val-Avg10: 98.4% | Val-Best: 99.5% | Val-WG: 42.9% | Val-WG-Avg10: 29.3% | Val-WG-Best: 57.1% | Test-WG: 60.0%
Ep 18/200 | Train Loss: 0.0115 | Val Loss: 0.0292 | Test Loss: 0.0282 | Train: 99.6% | Val: 99.3% | Test: 99.3% | Val-Avg10: 98.4% | Val-Best: 99.5% | Val-WG: 21.4% | Val-WG-Avg10: 31.1% | Val-WG-Best: 57.1% | Test-WG: 20.0%
Ep 19/200 | Train Loss: 0.0112 | Val Loss: 0.0172 | Test Loss: 0.0128 | Train: 99.6% | Val: 99.5% | Test: 99.6% | Val-Avg10: 99.0% | Val-Best: 99.5% | Val-WG: 60.0% | Val-WG-Avg10: 37.1% | Val-WG-Best: 60.0% | Test-WG: 71.2%
Ep 20/200 | Train Loss: 0.0103 | Val Loss: 0.0460 | Test Loss: 0.0445 | Train: 99.7% | Val: 98.5% | Test: 98.5% | Val-Avg10: 98.9% | Val-Best: 99.5% | Val-WG: 21.4% | Val-WG-Avg10: 34.6% | Val-WG-Best: 60.0% | Test-WG: 44.0%
Ep 21/200 | Train Loss: 0.0099 | Val Loss: 0.0880 | Test Loss: 0.0793 | Train: 99.7% | Val: 97.7% | Test: 97.6% | Val-Avg10: 98.8% | Val-Best: 99.5% | Val-WG: 0.0% | Val-WG-Avg10: 32.1% | Val-WG-Best: 60.0% | Test-WG: 0.0%
Ep 22/200 | Train Loss: 0.0101 | Val Loss: 0.0178 | Test Loss: 0.0147 | Train: 99.7% | Val: 99.4% | Test: 99.5% | Val-Avg10: 98.9% | Val-Best: 99.5% | Val-WG: 65.7% | Val-WG-Avg10: 35.1% | Val-WG-Best: 65.7% | Test-WG: 74.0%
Ep 23/200 | Train Loss: 0.0101 | Val Loss: 0.0202 | Test Loss: 0.0192 | Train: 99.7% | Val: 99.4% | Test: 99.4% | Val-Avg10: 99.0% | Val-Best: 99.5% | Val-WG: 42.9% | Val-WG-Avg10: 34.7% | Val-WG-Best: 65.7% | Test-WG: 26.9%
Ep 24/200 | Train Loss: 0.0090 | Val Loss: 0.0149 | Test Loss: 0.0104 | Train: 99.7% | Val: 99.5% | Test: 99.7% | Val-Avg10: 99.1% | Val-Best: 99.5% | Val-WG: 62.9% | Val-WG-Avg10: 35.3% | Val-WG-Best: 65.7% | Test-WG: 63.5%
Ep 25/200 | Train Loss: 0.0090 | Val Loss: 0.0201 | Test Loss: 0.0162 | Train: 99.7% | Val: 99.5% | Test: 99.5% | Val-Avg10: 99.1% | Val-Best: 99.5% | Val-WG: 50.0% | Val-WG-Avg10: 39.2% | Val-WG-Best: 65.7% | Test-WG: 60.0%
