============================================================
Training Configuration
============================================================
Dataset: metashift
Head: mlp
Hidden dim: 256
Epochs: 200
Batch size: 128
Learning rate: 0.01
Weight decay: 0.0005
KAN reg weight: 0.0
Seed: 42
Device: cuda
Log file: .\logs\metashift_mlp_kanRegWeight0.0_lr0.01_seed42_e200_hiddenDim256_20260217_225742.txt
WandB: enabled
============================================================

data_dir  ./data\MetaShiftCatsDogs
Dataset: METASHIFT | Device: cuda | Model: MLP | Params: 11,308,866

Group tracking enabled: 4 groups

Ep 1/200 | Train Loss: 0.6042 | Val Loss: 0.4500 | Test Loss: 0.4000 | Train: 65.9% | Val: 86.0% | Test: 88.8% | Val-Avg10: 86.0% | Val-Best: 86.0% | Val-WG: 42.9% | Val-WG-Avg10: 42.9% | Val-WG-Best: 42.9% | Test-WG: 58.1%
Ep 2/200 | Train Loss: 0.3019 | Val Loss: 0.3217 | Test Loss: 0.2311 | Train: 88.1% | Val: 91.0% | Test: 93.0% | Val-Avg10: 88.5% | Val-Best: 91.0% | Val-WG: 44.4% | Val-WG-Avg10: 43.7% | Val-WG-Best: 44.4% | Test-WG: 71.4%
Ep 3/200 | Train Loss: 0.2213 | Val Loss: 0.2889 | Test Loss: 0.2091 | Train: 91.1% | Val: 92.7% | Test: 92.2% | Val-Avg10: 89.9% | Val-Best: 92.7% | Val-WG: 55.6% | Val-WG-Avg10: 47.6% | Val-WG-Best: 55.6% | Test-WG: 67.7%
Ep 4/200 | Train Loss: 0.1633 | Val Loss: 0.2627 | Test Loss: 0.2059 | Train: 94.3% | Val: 92.1% | Test: 93.0% | Val-Avg10: 90.4% | Val-Best: 92.7% | Val-WG: 44.4% | Val-WG-Avg10: 46.8% | Val-WG-Best: 55.6% | Test-WG: 74.2%
Ep 5/200 | Train Loss: 0.1253 | Val Loss: 0.2465 | Test Loss: 0.2029 | Train: 96.2% | Val: 93.8% | Test: 93.3% | Val-Avg10: 91.1% | Val-Best: 93.8% | Val-WG: 55.6% | Val-WG-Avg10: 48.6% | Val-WG-Best: 55.6% | Test-WG: 71.0%
Ep 6/200 | Train Loss: 0.0849 | Val Loss: 0.2514 | Test Loss: 0.2135 | Train: 97.2% | Val: 93.3% | Test: 93.3% | Val-Avg10: 91.5% | Val-Best: 93.8% | Val-WG: 55.6% | Val-WG-Avg10: 49.7% | Val-WG-Best: 55.6% | Test-WG: 71.0%
Ep 7/200 | Train Loss: 0.0583 | Val Loss: 0.2650 | Test Loss: 0.2439 | Train: 99.0% | Val: 93.8% | Test: 91.6% | Val-Avg10: 91.8% | Val-Best: 93.8% | Val-WG: 55.6% | Val-WG-Avg10: 50.6% | Val-WG-Best: 55.6% | Test-WG: 64.5%
Ep 8/200 | Train Loss: 0.0354 | Val Loss: 0.2736 | Test Loss: 0.2409 | Train: 99.4% | Val: 93.8% | Test: 91.6% | Val-Avg10: 92.1% | Val-Best: 93.8% | Val-WG: 55.6% | Val-WG-Avg10: 51.2% | Val-WG-Best: 55.6% | Test-WG: 64.5%
Ep 9/200 | Train Loss: 0.0222 | Val Loss: 0.2858 | Test Loss: 0.2414 | Train: 99.8% | Val: 93.3% | Test: 91.6% | Val-Avg10: 92.2% | Val-Best: 93.8% | Val-WG: 55.6% | Val-WG-Avg10: 51.7% | Val-WG-Best: 55.6% | Test-WG: 77.4%
Ep 10/200 | Train Loss: 0.0151 | Val Loss: 0.3081 | Test Loss: 0.2365 | Train: 100.0% | Val: 93.8% | Test: 91.9% | Val-Avg10: 92.4% | Val-Best: 93.8% | Val-WG: 55.6% | Val-WG-Avg10: 52.1% | Val-WG-Best: 55.6% | Test-WG: 77.4%
Ep 11/200 | Train Loss: 0.0093 | Val Loss: 0.3089 | Test Loss: 0.2326 | Train: 100.0% | Val: 93.8% | Test: 92.2% | Val-Avg10: 93.1% | Val-Best: 93.8% | Val-WG: 55.6% | Val-WG-Avg10: 53.3% | Val-WG-Best: 55.6% | Test-WG: 74.2%
Ep 12/200 | Train Loss: 0.0074 | Val Loss: 0.3033 | Test Loss: 0.2301 | Train: 100.0% | Val: 94.4% | Test: 91.9% | Val-Avg10: 93.5% | Val-Best: 94.4% | Val-WG: 64.3% | Val-WG-Avg10: 55.3% | Val-WG-Best: 64.3% | Test-WG: 74.2%
Ep 13/200 | Train Loss: 0.0068 | Val Loss: 0.3077 | Test Loss: 0.2374 | Train: 100.0% | Val: 94.4% | Test: 92.4% | Val-Avg10: 93.7% | Val-Best: 94.4% | Val-WG: 64.3% | Val-WG-Avg10: 56.2% | Val-WG-Best: 64.3% | Test-WG: 74.2%
Ep 14/200 | Train Loss: 0.0049 | Val Loss: 0.3152 | Test Loss: 0.2468 | Train: 100.0% | Val: 94.4% | Test: 92.4% | Val-Avg10: 93.9% | Val-Best: 94.4% | Val-WG: 64.3% | Val-WG-Avg10: 58.2% | Val-WG-Best: 64.3% | Test-WG: 71.0%
Ep 15/200 | Train Loss: 0.0046 | Val Loss: 0.3207 | Test Loss: 0.2533 | Train: 100.0% | Val: 93.8% | Test: 91.9% | Val-Avg10: 93.9% | Val-Best: 94.4% | Val-WG: 64.3% | Val-WG-Avg10: 59.0% | Val-WG-Best: 64.3% | Test-WG: 71.0%
Ep 16/200 | Train Loss: 0.0046 | Val Loss: 0.3346 | Test Loss: 0.2535 | Train: 100.0% | Val: 94.4% | Test: 91.9% | Val-Avg10: 94.0% | Val-Best: 94.4% | Val-WG: 64.3% | Val-WG-Avg10: 59.9% | Val-WG-Best: 64.3% | Test-WG: 74.2%
Ep 17/200 | Train Loss: 0.0027 | Val Loss: 0.3455 | Test Loss: 0.2578 | Train: 100.0% | Val: 94.4% | Test: 91.9% | Val-Avg10: 94.0% | Val-Best: 94.4% | Val-WG: 64.3% | Val-WG-Avg10: 60.8% | Val-WG-Best: 64.3% | Test-WG: 74.2%
Ep 18/200 | Train Loss: 0.0037 | Val Loss: 0.3529 | Test Loss: 0.2650 | Train: 100.0% | Val: 94.4% | Test: 92.4% | Val-Avg10: 94.1% | Val-Best: 94.4% | Val-WG: 64.3% | Val-WG-Avg10: 61.7% | Val-WG-Best: 64.3% | Test-WG: 67.7%
Ep 19/200 | Train Loss: 0.0029 | Val Loss: 0.3618 | Test Loss: 0.2653 | Train: 100.0% | Val: 93.8% | Test: 92.4% | Val-Avg10: 94.2% | Val-Best: 94.4% | Val-WG: 64.3% | Val-WG-Avg10: 62.5% | Val-WG-Best: 64.3% | Test-WG: 71.0%
Ep 20/200 | Train Loss: 0.0026 | Val Loss: 0.3683 | Test Loss: 0.2697 | Train: 100.0% | Val: 93.3% | Test: 92.2% | Val-Avg10: 94.1% | Val-Best: 94.4% | Val-WG: 55.6% | Val-WG-Avg10: 62.5% | Val-WG-Best: 64.3% | Test-WG: 67.7%
